year,town,storey,flat_model,lease_rem,price cpi_adj
2017,PASIR RIS,14,Model A,77,509499.4015
2017,PASIR RIS,5,Model A,71,444021.5668
2017,PASIR RIS,8,Model A,71,442998.4756
2017,PASIR RIS,2,Model A,71,439929.2021
2017,PASIR RIS,11,Model A,77,432767.5639
2017,PASIR RIS,8,Model A,71,427652.1081
2017,PASIR RIS,5,Model A,78,424582.8346
2017,PASIR RIS,2,Model A,71,422536.6522
2017,PASIR RIS,2,Model A,74,419467.3787
2017,PASIR RIS,2,Model A,74,409236.4671
2017,PASIR RIS,5,Model A,71,401051.7377
2017,PASIR RIS,8,Model A,76,396959.373
2017,PASIR RIS,2,Model A,77,378543.732
2017,PUNGGOL,8,Premium Apartment,96,570884.8716
2017,PUNGGOL,14,Premium Apartment,96,554515.4129
2017,PUNGGOL,14,Premium Apartment,96,547353.7747
2017,PUNGGOL,14,Premium Apartment,95,547353.7747
2017,PUNGGOL,14,Premium Apartment,95,544284.5012
2017,PUNGGOL,11,Premium Apartment,95,542238.3189
2017,PUNGGOL,8,Premium Apartment,96,537122.863
2017,PUNGGOL,14,Premium Apartment,95,535076.6807
2017,PUNGGOL,14,Premium Apartment,95,532007.4072
2017,PUNGGOL,14,Premium Apartment,95,532007.4072
2017,PUNGGOL,11,Premium Apartment,95,532007.4072
2017,PUNGGOL,8,Premium Apartment,95,532007.4072
2017,PUNGGOL,11,Premium Apartment,95,529961.2248
2017,PUNGGOL,11,Premium Apartment,95,524334.2234
2017,PUNGGOL,5,Premium Apartment,96,521776.4955
2017,PUNGGOL,11,Premium Apartment,95,519730.3132
2017,PUNGGOL,11,Premium Apartment,95,519730.3132
2017,PUNGGOL,5,Premium Apartment,96,516661.0397
2017,PUNGGOL,8,Premium Apartment,95,515625.6714
2017,PUNGGOL,5,Premium Apartment,95,511545.5838
2017,PUNGGOL,8,Premium Apartment,95,511545.5838
2017,PUNGGOL,11,Premium Apartment,95,501314.6722
2017,PUNGGOL,8,Premium Apartment,94,499268.4898
2017,PUNGGOL,5,Premium Apartment,96,491083.7605
2017,PUNGGOL,11,Premium Apartment,94,490060.6693
2017,PUNGGOL,14,Premium Apartment,95,485968.3046
2017,PUNGGOL,14,Model A,96,480852.8488
2017,PUNGGOL,14,Model A,96,480852.8488
2017,PUNGGOL,11,Premium Apartment,95,475737.393
2017,PUNGGOL,14,Model A,96,470621.9371
2017,PUNGGOL,14,Model A,96,468575.7548
2017,PUNGGOL,8,Premium Apartment,95,468575.7548
2017,PUNGGOL,17,Model A,94,465506.4813
2017,PUNGGOL,17,Premium Apartment,95,465506.4813
2017,PUNGGOL,2,Premium Apartment,95,465506.4813
2017,PUNGGOL,2,Premium Apartment,95,461299.5304
2017,PUNGGOL,11,Model A,96,460391.0254
2017,PUNGGOL,14,Model A,96,460391.0254
2017,PUNGGOL,11,Model A,96,460391.0254
2017,PUNGGOL,14,Model A,94,460391.0254
2017,PUNGGOL,17,Model A,96,459253.3481
2017,PUNGGOL,14,Premium Apartment,95,455275.5696
2017,PUNGGOL,14,Model A,94,453114.8011
2017,PUNGGOL,11,Model A,96,450160.1138
2017,PUNGGOL,8,Model A,96,450160.1138
2017,PUNGGOL,8,Premium Apartment,95,448113.9314
2017,PUNGGOL,11,Model A,96,446067.7491
2017,PUNGGOL,8,Model A,94,445953.1629
2017,PUNGGOL,17,Model A,96,445044.6579
2017,PUNGGOL,8,Model A,94,440829.5223
2017,PUNGGOL,8,Premium Apartment,95,439929.2021
2017,PUNGGOL,8,Model A,94,439929.2021
2017,PUNGGOL,8,Model A,96,437883.0198
2017,PUNGGOL,8,Model A,94,434813.7463
2017,PUNGGOL,11,Model A,94,434813.7463
2017,PUNGGOL,11,Model A,94,434813.7463
2017,PUNGGOL,5,Model A,94,432767.5639
2017,PUNGGOL,14,Model A,96,430606.7954
2017,PUNGGOL,14,Model A,96,429698.2904
2017,PUNGGOL,8,Premium Apartment,95,429698.2904
2017,PUNGGOL,8,Premium Apartment,95,429698.2904
2017,PUNGGOL,11,Model A,96,424582.8346
2017,PUNGGOL,5,Model A,96,424582.8346
2017,PUNGGOL,5,Premium Apartment,95,422536.6522
2017,PUNGGOL,8,Model A,94,419467.3787
2017,PUNGGOL,11,Premium Apartment,95,419467.3787
2017,PUNGGOL,5,Model A,94,419467.3787
2017,PUNGGOL,11,Premium Apartment,89,416398.1052
2017,PUNGGOL,2,Premium Apartment,92,414351.9229
2017,PUNGGOL,2,Model A,94,409236.4671
2017,PUNGGOL,14,Premium Apartment,85,409236.4671
2017,PUNGGOL,5,Premium Apartment,95,404121.0112
2017,PUNGGOL,2,Model A,94,399005.5554
2017,PUNGGOL,14,Premium Apartment,91,399005.5554
2017,PUNGGOL,5,Model A,94,393890.0995
2017,PUNGGOL,5,Premium Apartment,85,393890.0995
2017,PUNGGOL,8,Premium Apartment,85,393890.0995
2017,PUNGGOL,5,Premium Apartment,95,391843.9172
2017,PUNGGOL,11,Model A,85,388774.6437
2017,PUNGGOL,14,Premium Apartment,85,386728.4614
2017,PUNGGOL,8,Model A,85,386728.4614
2017,PUNGGOL,2,Model A,94,383659.1879
2017,PUNGGOL,14,Model A,86,383659.1879
2017,PUNGGOL,8,Model A,85,382636.0967
2017,PUNGGOL,11,Model A,86,373428.2762
2017,PUNGGOL,8,Premium Apartment,85,370359.0027
2017,PUNGGOL,14,Model A,86,369847.4571
2017,PUNGGOL,11,Model A,85,368312.8204
2017,PUNGGOL,5,Premium Apartment,85,367289.7292
2017,PUNGGOL,5,Model A,85,366266.638
2017,PUNGGOL,2,Premium Apartment,91,358081.9087
2017,PUNGGOL,2,Premium Apartment,87,352966.4528
2017,QUEENSTOWN,17,Model A,78,839843.2624
2017,QUEENSTOWN,35,Model A,94,828703.8458
2017,QUEENSTOWN,26,Model A,95,818472.9341
2017,QUEENSTOWN,8,Model A,78,818472.9341
2017,QUEENSTOWN,23,Model A,94,813357.4783
2017,QUEENSTOWN,17,Model A,93,805172.7489
2017,QUEENSTOWN,14,Model A,93,787780.1991
2017,QUEENSTOWN,29,Model A,88,771206.1222
2017,QUEENSTOWN,14,Model A,88,757087.4641
2017,QUEENSTOWN,17,Model A,90,751972.0082
2017,QUEENSTOWN,23,Model A,95,749925.8259
2017,QUEENSTOWN,32,Model A,94,746856.5524
2017,QUEENSTOWN,5,Model A,93,746856.5524
2017,QUEENSTOWN,32,Model A,95,741741.0965
2017,QUEENSTOWN,8,Model A,95,730487.0937
2017,QUEENSTOWN,5,Model A,78,632270.3416
2017,QUEENSTOWN,2,Model A,88,603623.7889
2017,QUEENSTOWN,5,Model A,85,601577.6066
2017,QUEENSTOWN,14,Improved,56,588277.4214
2017,QUEENSTOWN,8,Model A,85,583161.9656
2017,QUEENSTOWN,14,Improved,59,551241.5211
2017,QUEENSTOWN,2,Improved,56,550423.0482
2017,QUEENSTOWN,2,Improved,59,489037.5781
2017,QUEENSTOWN,11,Improved,56,429698.2904
2017,SEMBAWANG,11,Model A,83,419467.3787
2017,SEMBAWANG,11,Model A,81,383659.1879
2017,SEMBAWANG,17,Premium Apartment,88,381613.0055
2017,SEMBAWANG,11,Model A,81,376497.5497
2017,SEMBAWANG,11,Model A,81,373428.2762
2017,SEMBAWANG,11,Model A,86,366266.638
2017,SEMBAWANG,5,Model A,92,361151.1822
2017,SEMBAWANG,5,Model A,86,360128.091
2017,SEMBAWANG,11,Model A2,84,349897.1793
2017,SEMBAWANG,14,Model A,85,347850.997
2017,SEMBAWANG,11,Model A,85,342735.5412
2017,SEMBAWANG,11,Model A,83,339666.2677
2017,SEMBAWANG,8,Model A,81,337620.0853
2017,SEMBAWANG,8,Model A2,86,335573.903
2017,SEMBAWANG,8,Model A2,86,330458.4472
2017,SEMBAWANG,5,Model A,81,322273.7178
2017,SEMBAWANG,8,Model A,83,322273.7178
2017,SEMBAWANG,14,Model A2,85,322273.7178
2017,SEMBAWANG,14,Model A,86,319089.8581
2017,SEMBAWANG,2,Premium Apartment,83,312042.8061
2017,SEMBAWANG,5,Model A2,83,306927.3503
2017,SENGKANG,14,Premium Apartment,91,552469.2305
2017,SENGKANG,14,Premium Apartment,91,550423.0482
2017,SENGKANG,11,Premium Apartment,91,537122.863
2017,SENGKANG,8,Premium Apartment,91,533030.4983
2017,SENGKANG,14,Premium Apartment,90,526891.9513
2017,SENGKANG,5,Premium Apartment,91,521776.4955
2017,SENGKANG,5,Premium Apartment,91,519730.3132
2017,SENGKANG,8,Premium Apartment,92,511545.5838
2017,SENGKANG,14,Premium Apartment,88,481875.94
2017,SENGKANG,11,Premium Apartment,88,478806.6665
2017,SENGKANG,11,Premium Apartment,88,478806.6665
2017,SENGKANG,20,Model A,94,465506.4813
2017,SENGKANG,20,Model A,94,460391.0254
2017,SENGKANG,14,Premium Apartment,94,458344.8431
2017,SENGKANG,5,Premium Apartment,88,458344.8431
2017,SENGKANG,2,Premium Apartment,92,455275.5696
2017,SENGKANG,5,Premium Apartment,88,455275.5696
2017,SENGKANG,17,Model A,95,448113.9314
2017,SENGKANG,20,Premium Apartment,86,442998.4756
2017,SENGKANG,5,Premium Apartment,94,439929.2021
2017,SENGKANG,11,Model A,94,439929.2021
2017,SENGKANG,17,Model A,95,439929.2021
2017,SENGKANG,11,Model A,95,439929.2021
2017,SENGKANG,5,Model A,95,434813.7463
2017,SENGKANG,14,Model A,95,434813.7463
2017,SENGKANG,17,Model A,92,431744.4727
2017,SENGKANG,14,Premium Apartment,95,429698.2904
2017,SENGKANG,11,Premium Apartment,94,429698.2904
2017,SENGKANG,5,Premium Apartment,94,424582.8346
2017,SENGKANG,8,Premium Apartment,94,422536.6522
2017,SENGKANG,11,Model A,94,420490.4699
2017,SENGKANG,11,Premium Apartment,95,420375.8837
2017,SENGKANG,17,Model A,94,417421.1964
2017,SENGKANG,11,Model A,82,417421.1964
2017,SENGKANG,8,Model A,93,415170.3958
2017,SENGKANG,5,Model A,95,414351.9229
2017,SENGKANG,8,Premium Apartment,94,409236.4671
2017,SENGKANG,2,Premium Apartment,94,409236.4671
2017,SENGKANG,23,Model A,92,409236.4671
2017,SENGKANG,8,Premium Apartment,94,408213.3759
2017,SENGKANG,11,Premium Apartment,94,404121.0112
2017,SENGKANG,8,Model A,94,404121.0112
2017,SENGKANG,11,Model A,93,404121.0112
2017,SENGKANG,5,Model A,92,399005.5554
2017,SENGKANG,5,Model A,81,399005.5554
2017,SENGKANG,14,Premium Apartment,86,396959.373
2017,SENGKANG,14,Model A2,82,391843.9172
2017,SENGKANG,2,Premium Apartment,94,388774.6437
2017,SENGKANG,2,Model A,95,388774.6437
2017,SENGKANG,8,Model A,84,388774.6437
2017,SENGKANG,5,Premium Apartment,94,378543.732
2017,SENGKANG,8,Model A,81,378543.732
2017,SENGKANG,5,Premium Apartment,85,374336.7812
2017,SENGKANG,5,Premium Apartment,86,368312.8204
2017,SENGKANG,5,Premium Apartment,86,363197.3645
2017,SENGKANG,8,Premium Apartment,84,363197.3645
2017,SENGKANG,14,Model A,82,363197.3645
2017,SENGKANG,2,Premium Apartment,85,363197.3645
2017,SENGKANG,2,Model A,93,358081.9087
2017,SENGKANG,5,Model A,84,358081.9087
2017,SENGKANG,8,Premium Apartment,84,352966.4528
2017,SENGKANG,11,Model A,81,343758.6323
2017,SENGKANG,2,Model A,81,342735.5412
2017,SENGKANG,11,Premium Apartment,83,342735.5412
2017,SENGKANG,8,Premium Apartment,83,340689.3588
2017,SENGKANG,2,Model A,85,337620.0853
2017,SENGKANG,5,Model A2,82,329435.356
2017,SENGKANG,8,Model A2,85,325342.9913
2017,SERANGOON,11,Model A,71,716163.8174
2017,SERANGOON,11,Model A,71,644547.4356
2017,SERANGOON,8,Model A,71,622039.4299
2017,SERANGOON,5,Simplified,67,532007.4072
2017,SERANGOON,11,Simplified,67,491083.7605
2017,SERANGOON,5,New Generation,67,473691.2106
2017,SERANGOON,11,New Generation,66,470621.9371
2017,SERANGOON,8,Model A,79,419467.3787
2017,SERANGOON,14,New Generation,68,419467.3787
2017,SERANGOON,5,Model A,79,376497.5497
2017,TAMPINES,8,Model A,70,552469.2305
2017,TAMPINES,11,Model A,70,524845.769
2017,TAMPINES,5,Model A,70,514500.2711
2017,TAMPINES,8,New Generation,66,511545.5838
2017,TAMPINES,8,Model A,70,498130.8124
2017,TAMPINES,11,Model A,77,485968.3046
2017,TAMPINES,5,Model A,70,485968.3046
2017,TAMPINES,8,Model A,66,480852.8488
2017,TAMPINES,8,Model A,66,480852.8488
2017,TAMPINES,2,Model A,71,475737.393
2017,TAMPINES,5,Model A,70,470621.9371
2017,TAMPINES,8,Model A,70,468575.7548
2017,TAMPINES,11,Model A,79,465506.4813
2017,TAMPINES,2,Model A,67,465506.4813
2017,TAMPINES,14,Model A,70,465506.4813
2017,TAMPINES,14,Model A,79,463460.2989
2017,TAMPINES,11,Model A,71,460391.0254
2017,TAMPINES,8,Model A,70,460391.0254
2017,TAMPINES,8,Model A,66,460391.0254
2017,TAMPINES,5,New Generation,67,460391.0254
2017,TAMPINES,14,Model A,79,455275.5696
2017,TAMPINES,14,Model A,79,451183.2049
2017,TAMPINES,5,Model A,79,450160.1138
2017,TAMPINES,8,Model A,70,450160.1138
2017,TAMPINES,11,Model A,70,450160.1138
2017,TAMPINES,8,Model A,66,450160.1138
2017,TAMPINES,11,Model A,66,450160.1138
2017,TAMPINES,2,Model A,65,439929.2021
2017,TAMPINES,5,Premium Apartment,78,437883.0198
2017,TAMPINES,11,Model A,71,429698.2904
2017,TAMPINES,8,Model A,79,428675.1992
2017,TAMPINES,5,Model A,69,427652.1081
2017,TAMPINES,5,Model A,66,419467.3787
2017,TAMPINES,8,Model A,66,419467.3787
2017,TAMPINES,5,Model A,78,414351.9229
2017,TAMPINES,8,New Generation,67,414351.9229
2017,TAMPINES,5,Model A,71,411282.6494
2017,TAMPINES,8,Model A,77,409236.4671
2017,TAMPINES,5,Model A,66,409236.4671
2017,TAMPINES,5,Simplified,67,409236.4671
2017,TAMPINES,5,Simplified,68,409236.4671
2017,TAMPINES,5,Model A,79,404121.0112
2017,TAMPINES,5,Simplified,69,404121.0112
2017,TAMPINES,5,Model A,77,399005.5554
2017,TAMPINES,2,Model A,71,399005.5554
2017,TAMPINES,2,Model A,67,393890.0995
2017,TAMPINES,8,Simplified,67,388774.6437
2017,TAMPINES,2,Model A,77,386728.4614
2017,TAMPINES,5,Simplified,70,368312.8204
2017,TOA PAYOH,32,DBSS,94,826657.6635
2017,TOA PAYOH,20,Model A,81,809265.1136
2017,TOA PAYOH,20,DBSS,94,785734.0168
2017,TOA PAYOH,32,Model A,88,785734.0168
2017,TOA PAYOH,26,Model A,91,762202.9199
2017,TOA PAYOH,26,Model A,88,746856.5524
2017,TOA PAYOH,14,Model A,91,731510.1849
2017,TOA PAYOH,11,Model A,83,714629.1806
2017,TOA PAYOH,14,Model A,79,698771.2675
2017,TOA PAYOH,8,Model A,66,662963.0766
2017,TOA PAYOH,5,Model A,79,644547.4356
2017,TOA PAYOH,2,Model A,79,637385.7974
2017,TOA PAYOH,14,Model A,77,634316.5239
2017,TOA PAYOH,11,Model A,88,634316.5239
2017,TOA PAYOH,11,Model A,83,624085.6123
2017,TOA PAYOH,5,Model A,79,614877.7918
2017,TOA PAYOH,5,Model A,80,613854.7006
2017,TOA PAYOH,8,Model A,75,583161.9656
2017,TOA PAYOH,5,Model A,71,491083.7605
2017,TOA PAYOH,11,Improved,55,434813.7463
2017,TOA PAYOH,5,Model A,65,429698.2904
2017,TOA PAYOH,8,Improved,58,358081.9087
2017,TOA PAYOH,2,Improved,60,333527.7207
2017,TOA PAYOH,2,Improved,58,322273.7178
2017,TOA PAYOH,2,Improved,60,315112.0796
2017,WOODLANDS,14,Model A,95,439929.2021
2017,WOODLANDS,26,Model A,95,429698.2904
2017,WOODLANDS,8,Model A,78,427652.1081
2017,WOODLANDS,11,Model A,95,419467.3787
2017,WOODLANDS,11,Model A,80,396959.373
2017,WOODLANDS,5,Model A,95,391843.9172
2017,WOODLANDS,2,Model A,95,390820.826
2017,WOODLANDS,5,Premium Apartment,82,390820.826
2017,WOODLANDS,2,Model A,79,390820.826
2017,WOODLANDS,8,Model A,79,379566.8232
2017,WOODLANDS,11,Model A,78,376497.5497
2017,WOODLANDS,11,Model A,79,376497.5497
2017,WOODLANDS,11,Model A,83,376497.5497
2017,WOODLANDS,5,Model A,78,373428.2762
2017,WOODLANDS,11,Model A,78,370359.0027
2017,WOODLANDS,5,Premium Apartment,81,368312.8204
2017,WOODLANDS,11,Premium Apartment,82,368312.8204
2017,WOODLANDS,11,Model A,82,368312.8204
2017,WOODLANDS,2,Model A,79,366266.638
2017,WOODLANDS,8,Premium Apartment,85,366266.638
2017,WOODLANDS,8,New Generation,68,366266.638
2017,WOODLANDS,5,Model A,78,363197.3645
2017,WOODLANDS,8,Model A,79,363197.3645
2017,WOODLANDS,8,Model A,79,362174.2733
2017,WOODLANDS,11,Model A,78,362059.6871
2017,WOODLANDS,5,Model A,80,361151.1822
2017,WOODLANDS,11,Model A,78,359923.4728
2017,WOODLANDS,11,Model A,78,358081.9087
2017,WOODLANDS,2,Premium Apartment,82,358081.9087
2017,WOODLANDS,11,Model A,78,358081.9087
2017,WOODLANDS,11,Model A,79,358081.9087
2017,WOODLANDS,8,New Generation,67,356035.7263
2017,WOODLANDS,11,Model A,81,352966.4528
2017,WOODLANDS,2,Model A,78,352966.4528
2017,WOODLANDS,5,Simplified,76,350805.6843
2017,WOODLANDS,5,Model A,79,349897.1793
2017,WOODLANDS,2,Model A,78,347850.997
2017,WOODLANDS,8,Model A,82,342735.5412
2017,WOODLANDS,5,Model A,79,340574.7726
2017,WOODLANDS,14,Model A,79,337620.0853
2017,WOODLANDS,2,Model A,79,337620.0853
2017,WOODLANDS,5,Model A,79,335573.903
2017,WOODLANDS,5,Model A,80,333527.7207
2017,WOODLANDS,2,Premium Apartment,86,332504.6295
2017,WOODLANDS,5,Model A,83,332504.6295
2017,WOODLANDS,8,Model A2,82,332504.6295
2017,WOODLANDS,2,New Generation,67,332504.6295
2017,WOODLANDS,5,Simplified,71,332504.6295
2017,WOODLANDS,2,Model A,81,330458.4472
2017,WOODLANDS,8,Premium Apartment,86,330458.4472
2017,WOODLANDS,5,New Generation,60,329435.356
2017,WOODLANDS,2,New Generation,77,328412.2648
2017,WOODLANDS,17,Premium Apartment,86,327389.1736
2017,WOODLANDS,2,Model A,82,327389.1736
2017,WOODLANDS,5,Model A2,81,326366.0825
2017,WOODLANDS,2,Model A,80,325342.9913
2017,WOODLANDS,5,Model A2,79,325342.9913
2017,WOODLANDS,2,Model A2,82,325342.9913
2017,WOODLANDS,2,Model A,80,322273.7178
2017,WOODLANDS,2,Model A,79,322273.7178
2017,WOODLANDS,5,Model A2,80,322273.7178
2017,WOODLANDS,11,Model A2,82,322273.7178
2017,WOODLANDS,11,Simplified,78,322273.7178
2017,WOODLANDS,11,New Generation,62,322273.7178
2017,WOODLANDS,14,Model A,79,320227.5355
2017,WOODLANDS,11,Simplified,78,320227.5355
2017,WOODLANDS,11,Simplified,75,320227.5355
2017,WOODLANDS,2,Model A,80,317158.262
2017,WOODLANDS,5,Simplified,75,317158.262
2017,WOODLANDS,2,Model A,78,313065.8973
2017,WOODLANDS,5,Model A,78,312042.8061
2017,WOODLANDS,5,Model A,79,312042.8061
2017,WOODLANDS,8,Model A2,80,312042.8061
2017,WOODLANDS,11,Simplified,76,306927.3503
2017,WOODLANDS,8,Simplified,70,306927.3503
2017,WOODLANDS,5,New Generation,62,306927.3503
2017,WOODLANDS,5,Model A,80,304881.168
2017,YISHUN,11,Model A,94,460391.0254
2017,YISHUN,11,Model A,94,445044.6579
2017,YISHUN,11,Model A,94,439929.2021
2017,YISHUN,11,Model A,94,437883.0198
2017,YISHUN,8,Model A,70,429698.2904
2017,YISHUN,8,New Generation,67,429698.2904
2017,YISHUN,8,Model A,70,427652.1081
2017,YISHUN,11,Model A,95,417421.1964
2017,YISHUN,11,Model A,94,417421.1964
2017,YISHUN,11,Model A,95,415375.0141
2017,YISHUN,14,Model A,95,409236.4671
2017,YISHUN,8,Model A,82,409236.4671
2017,YISHUN,2,Model A,70,409236.4671
2017,YISHUN,14,Model A,95,407190.2847
2017,YISHUN,5,Model A,69,404121.0112
2017,YISHUN,11,New Generation,67,399005.5554
2017,YISHUN,5,Model A,95,384567.6928
2017,YISHUN,5,Model A,82,374451.3674
2017,YISHUN,2,Model A,94,373428.2762
2017,YISHUN,11,New Generation,67,373428.2762
2017,YISHUN,5,Model A,75,368312.8204
2017,YISHUN,11,Model A,69,368312.8204
2017,YISHUN,8,Model A,70,368312.8204
2017,YISHUN,11,Model A,68,368312.8204
2017,YISHUN,5,Model A,95,366266.638
2017,YISHUN,2,Model A,94,363197.3645
2017,YISHUN,8,Model A,67,358081.9087
2017,YISHUN,5,Model A,70,352966.4528
2017,YISHUN,2,Model A,68,352966.4528
2017,YISHUN,5,Simplified,68,352966.4528
2017,YISHUN,2,Model A,70,347850.997
2017,YISHUN,2,Model A,69,347850.997
2017,YISHUN,2,Model A,83,345804.8147
2017,YISHUN,8,Model A,69,342735.5412
2017,YISHUN,2,New Generation,67,342735.5412
2017,YISHUN,2,Model A,70,339666.2677
2017,YISHUN,5,Model A,67,337620.0853
2017,YISHUN,8,Simplified,69,335573.903
2017,YISHUN,11,Simplified,69,335573.903
2017,YISHUN,2,Model A,70,327389.1736
2017,YISHUN,8,Model A,70,327389.1736
2017,YISHUN,2,Simplified,67,325342.9913
2017,YISHUN,5,Simplified,69,322273.7178
2017,YISHUN,8,Simplified,69,322273.7178
2017,YISHUN,2,Simplified,67,322273.7178
2017,YISHUN,5,New Generation,64,317158.262
2017,YISHUN,8,Simplified,70,317158.262
2017,YISHUN,5,Simplified,67,317158.262
2017,YISHUN,5,Simplified,67,317158.262
2017,YISHUN,11,Simplified,68,315112.0796
2017,YISHUN,2,Simplified,69,312042.8061
2017,YISHUN,5,Simplified,69,308973.5326
2017,YISHUN,2,Simplified,67,306927.3503
2017,YISHUN,11,Simplified,69,306927.3503
2017,YISHUN,11,Simplified,70,301811.8945
2017,YISHUN,11,Simplified,69,297719.5298
2017,YISHUN,5,Simplified,70,296696.4386
2017,YISHUN,2,Simplified,69,294650.2563
2017,YISHUN,8,Simplified,70,291580.9828
2017,YISHUN,8,Simplified,69,289534.8004
2017,ANG MO KIO,20,DBSS,93,703210.4419
2017,ANG MO KIO,17,Model A,94,664370.3302
2017,ANG MO KIO,5,Model A,94,610198.5956
2017,ANG MO KIO,11,New Generation,60,555004.7528
2017,ANG MO KIO,5,Model A,83,516164.6412
2017,ANG MO KIO,11,New Generation,61,492656.1526
2017,ANG MO KIO,11,New Generation,63,485501.3952
2017,ANG MO KIO,11,New Generation,60,449727.6082
2017,ANG MO KIO,8,New Generation,62,439506.5262
2017,ANG MO KIO,5,New Generation,60,434395.9852
2017,ANG MO KIO,11,New Generation,60,427241.2278
2017,ANG MO KIO,5,New Generation,63,419064.3622
2017,ANG MO KIO,8,New Generation,61,408843.2801
2017,ANG MO KIO,2,New Generation,64,398622.1981
2017,ANG MO KIO,2,New Generation,62,378180.0341
2017,BEDOK,11,Model A,92,701166.2255
2017,BEDOK,2,Model A,92,657215.5728
2017,BEDOK,5,Model A,88,613264.9202
2017,BEDOK,8,Model A,87,570336.3758
2017,BEDOK,14,Model A,78,536606.8052
2017,BEDOK,8,Model A,83,502877.2346
2017,BEDOK,5,Premium Apartment,82,495722.4772
2017,BEDOK,17,New Generation,60,485501.3952
2017,BEDOK,11,Model A,66,478346.6378
2017,BEDOK,11,Model A,66,478346.6378
2017,BEDOK,8,New Generation,67,444617.0672
2017,BEDOK,5,New Generation,62,429285.4442
2017,BEDOK,8,New Generation,60,424174.9032
2017,BEDOK,2,New Generation,61,423152.795
2017,BEDOK,2,New Generation,60,419064.3622
2017,BEDOK,8,New Generation,63,419064.3622
2017,BEDOK,11,New Generation,60,413953.8212
2017,BEDOK,2,Model A,69,408843.2801
2017,BEDOK,5,New Generation,67,408843.2801
2017,BEDOK,8,New Generation,61,396577.9817
2017,BEDOK,5,New Generation,60,393511.6571
2017,BEDOK,8,Simplified,68,387379.0079
2017,BEDOK,14,Improved,59,383290.5751
2017,BEDOK,11,Simplified,69,362848.4111
2017,BEDOK,2,New Generation,60,362848.4111
2017,BEDOK,5,New Generation,60,357737.8701
2017,BISHAN,2,DBSS,93,692989.3599
2017,BISHAN,11,Model A,74,682768.2778
2017,BISHAN,5,Model A,68,656704.5187
2017,BISHAN,8,Model A,74,643928.1662
2017,BISHAN,8,Model A,68,633707.0842
2017,BISHAN,8,Model A,74,618375.4612
2017,BISHAN,2,New Generation,66,580557.4578
2017,BISHAN,2,Model A,74,572380.5922
2017,BISHAN,5,Model A,74,536606.8052
2017,BISHAN,2,Model A,72,523319.3986
2017,BISHAN,2,Model A,74,521275.1822
2017,BISHAN,5,Simplified,69,518094.3815
2017,BISHAN,8,Simplified,68,511054.1002
2017,BUKIT BATOK,17,Model A,85,587712.2152
2017,BUKIT BATOK,2,Model A,67,483457.1788
